,Date,SP500_relative_change_perc_1,SP500_F_relative_change_perc_1,Gold_F_relative_change_perc_1,Silver_F_relative_change_perc_1,Copper_F_relative_change_perc_1,SP500_williams_R_5,SP500_williams_R_10,SP500_williams_R_20,SP500_williams_R_50,SP500_AD_MACD_12_26,SP500_stochastic_D_5_5,SP500_momentum_8,SP500_momentum_16,SP500_AD_oscillator,SP500_stochastic_K_5,SP500_stochastic_K_10,SP500_stochastic_K_20,SP500_stochastic_K_50
2243,2018-05-30,0.007985405727438041,0.007992895204262844,0.0,0.11058751529987773,0.0007828401440427089,0.8953831041257297,-0.3249400479616294,-2.302076356329536,0.3712331694806562,12.628913795330845,0.5497257674356575,3.880000000000109,51.3800000000001,1.467112597547364,0.8351026185421141,0.7213816292220754,0.8765072483403361,0.9032583315644258
2244,2018-05-31,-0.005773655080154957,-0.00576993752296943,0.0,0.09448484848484856,0.0007828401440427089,1.1794871794871788,1.4425914047466342,-1.522111758656153,1.3373323923782872,10.972057359655082,0.5070604659884452,-7.699999999999817,33.34999999999991,-0.06920256645280508,0.5159535895576525,0.4349686688063596,0.7495596802601285,0.8038102313733821
2245,2018-06-01,0.005855739875675902,0.005848383418545662,-0.0016518241884517248,0.0691943127962085,0.0007741136398824557,-0.10776738511590582,-0.1291262135922265,-2.2925682031984964,0.15400340715502542,11.890223316209356,0.5824509930238737,1.6099999999996726,36.82999999999993,1.7366977509599464,0.961576846307386,0.8835396607060995,0.939962180901356,0.95956272553598
2246,2018-06-04,0.0018966542289917524,0.0018966334755809433,-7.196315486464383e-05,0.10141034251175272,0.0007673419275629058,-1.5772029102667111,-2.652131782945684,-1.3655817299047024,-0.9463856535404019,13.451290965176668,0.696086230984305,22.429999999999836,23.799999999999727,1.6867749419953768,0.9683483068417421,0.9683483068417421,0.9756279267773524,0.9882780507780509
2247,2018-06-05,0.00012370563879414128,0.00010915044569771945,0.0,0.1091409354937328,0.0007523322299127134,-1.1261075014766675,-0.7123795404002935,-3.5093833780160835,-1.269573697408747,14.675018713339796,0.8415226731741005,15.510000000000217,21.080000000000386,0.4381679389313188,0.9266320046216074,0.9497361477572568,0.9608869725900838,0.9808359740455714
2248,2018-06-06,0.006937255970216983,0.0069371299894671525,0.0,0.11029456422714844,0.0007392075694854957,-1.598290598290571,-1.4788801571709531,-4.541627246925179,-1.863811922753979,17.345175567731527,0.8743905890138579,44.589999999999684,42.21999999999979,0.985791893021306,0.9994421977409014,0.9995815024063616,0.9995928753180664,0.9998170090123064
2249,2018-06-07,-0.0016109036917444804,-0.0015856998702609526,0.0,0.06266243141784564,0.0007378984651711767,-2.1938588450962206,-1.5569567044976889,-2.54699594544783,-1.2152301042461138,19.08156426484493,0.9400560802526536,49.03999999999997,58.920000000000066,0.38247213779129136,0.8442810457516314,0.9075565040256068,0.9075565040256068,0.9578505086245016
2250,2018-06-08,0.004768894802302394,0.004772579362209783,0.0,0.09507021213026598,0.0007320644216690912,-2.3093801426220693,-1.91378609190732,-2.453407510431139,-3.6973983329123414,20.915355246745094,0.9434327139622094,89.17000000000006,56.57000000000015,0.5708860759493758,0.9784600148551648,0.9915607721408488,0.9915607721408488,0.9961521450685542
2251,2018-06-11,0.0006546338726270112,0.0006474354362996122,0.0,0.09893301719027862,0.0007413997627520602,-3.809744779582432,-4.417138237671653,-3.1888384166125174,-2.4909827760891368,22.35065752319952,0.9173764648226576,57.98999999999978,61.8699999999999,1.1135458167330554,0.8380670611439829,0.927601410934744,0.927601410934744,0.9652721966075885
2252,2018-06-12,0.0004487363584147042,0.0004666858127513577,0.0,0.09656359427859214,0.0007412898443291168,-2.6137404580152688,-2.249852333136431,-2.6909200240528985,-1.75798816568047,23.607368337820844,0.915954255515102,81.57999999999993,73.88000000000011,0.7078039927404896,0.9195209580838292,0.9624706802189196,0.9703703703703692,0.9844875346260382
