"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 14, 2007","12.740","12.640","12.770","12.640","0.24K","-0.96%"
"Mar 13, 2007","12.863","12.890","12.950","12.775","0.03K","-0.94%"
"Mar 12, 2007","12.985","12.885","12.910","12.870","0.03K","0.89%"
"Mar 09, 2007","12.870","12.985","13.040","12.880","0.05K","-1.13%"
"Mar 08, 2007","13.017","13.070","13.120","12.970","0.11K","0.13%"
"Mar 07, 2007","13.000","12.910","13.020","12.880","0.09K","0.96%"
"Mar 06, 2007","12.877","12.820","12.950","12.720","0.24K","1.87%"
"Mar 05, 2007","12.640","12.860","12.890","12.470","0.21K","-1.60%"
"Mar 02, 2007","12.845","13.635","13.640","12.705","0.53K","-5.06%"
"Mar 01, 2007","13.530","14.230","14.305","13.450","1.14K","-4.04%"
"Feb 28, 2007","14.100","14.165","14.385","13.980","1.80K","-3.06%"
"Feb 27, 2007","14.545","14.715","14.720","14.040","22.08K","-0.99%"
"Feb 26, 2007","14.690","14.690","14.690","14.690","-","0.69%"
"Feb 23, 2007","14.589","14.650","14.650","14.650","0.00K","2.44%"
"Feb 22, 2007","14.241","14.241","14.241","14.241","-","-0.12%"
"Feb 21, 2007","14.258","14.258","14.258","14.258","-","3.23%"
"Feb 20, 2007","13.812","13.812","13.812","13.812","-","-1.13%"
"Feb 16, 2007","13.970","13.970","13.970","13.970","-","0.22%"
"Feb 15, 2007","13.940","13.940","13.940","13.940","-","0.05%"
"Feb 14, 2007","13.933","13.933","13.933","13.933","-","0.37%"
"Feb 13, 2007","13.881","13.881","13.881","13.881","-","1.48%"
"Feb 12, 2007","13.679","13.679","13.679","13.679","-","-1.44%"
"Feb 09, 2007","13.879","13.810","13.810","13.810","0.00K","1.07%"
"Feb 08, 2007","13.732","13.732","13.732","13.732","-","0.48%"
"Feb 07, 2007","13.667","13.650","13.650","13.650","0.03K","0.27%"
"Feb 06, 2007","13.630","13.630","13.630","13.630","-","0.85%"
"Feb 05, 2007","13.515","13.515","13.515","13.515","-","1.41%"
"Feb 02, 2007","13.327","13.300","13.300","13.300","0.02K","-2.52%"
"Feb 01, 2007","13.672","13.620","13.620","13.615","0.06K","1.17%"
"Jan 31, 2007","13.514","13.535","13.550","13.535","0.01K","1.46%"
"Jan 30, 2007","13.319","13.319","13.319","13.319","0.00K","0.98%"
"Jan 29, 2007","13.190","13.190","13.190","13.190","0.00K","-0.90%"
"Jan 26, 2007","13.310","13.430","13.430","13.430","0.00K","-0.83%"
"Jan 25, 2007","13.422","13.422","13.422","13.422","0.01K","1.67%"
"Jan 24, 2007","13.201","13.165","13.170","13.080","0.01K","0.12%"
"Jan 23, 2007","13.185","13.185","13.185","13.185","0.04K","2.01%"
"Jan 22, 2007","12.925","12.865","12.865","12.855","0.12K","0.62%"
"Jan 19, 2007","12.845","12.700","12.700","12.700","0.08K","1.88%"
"Jan 18, 2007","12.608","12.608","12.608","12.608","-","-1.60%"
"Jan 17, 2007","12.813","12.813","12.813","12.813","0.04K","2.18%"
"Jan 16, 2007","12.540","12.540","12.540","12.540","0.09K","-2.02%"
"Jan 12, 2007","12.798","12.798","12.798","12.798","0.02K","3.42%"
"Jan 11, 2007","12.375","12.375","12.375","12.375","0.08K","0.20%"
"Jan 10, 2007","12.350","12.350","12.350","12.350","-","-1.18%"
"Jan 09, 2007","12.498","12.200","12.200","12.200","0.00K","1.94%"
"Jan 08, 2007","12.260","12.250","12.250","12.250","0.12K","1.07%"
"Jan 05, 2007","12.130","12.130","12.130","12.130","0.03K","-4.69%"
"Jan 04, 2007","12.727","12.720","12.730","12.720","0.05K","1.37%"
"Jan 03, 2007","12.555","12.555","12.555","12.555","0.29K","-2.05%"
"Jan 02, 2007","12.818","12.818","12.818","12.818","0.00K","0.00%"
"Dec 29, 2006","12.818","12.880","12.880","12.880","-","-0.04%"
"Dec 28, 2006","12.823","12.740","12.800","12.740","0.06K","0.16%"
"Dec 27, 2006","12.803","12.705","12.780","12.705","0.01K","1.59%"
"Dec 26, 2006","12.603","12.620","12.750","12.600","0.11K","0.76%"
"Dec 22, 2006","12.508","12.560","12.560","12.370","0.08K","1.21%"
"Dec 21, 2006","12.358","12.495","12.495","12.350","0.17K","-1.22%"
"Dec 20, 2006","12.510","12.500","12.680","12.500","0.01K","-0.48%"
"Dec 19, 2006","12.570","12.410","12.580","12.410","0.02K","1.52%"
"Dec 18, 2006","12.382","12.800","12.800","12.230","0.13K","-3.44%"
"Dec 15, 2006","12.823","13.775","13.775","12.820","0.14K","-6.98%"
"Dec 14, 2006","13.785","13.840","13.840","13.650","0.15K","0.28%"
"Dec 13, 2006","13.747","13.590","13.680","13.590","0.24K","-0.48%"
"Dec 12, 2006","13.813","13.830","13.840","13.770","0.10K","-0.27%"
"Dec 11, 2006","13.850","13.715","13.880","13.660","0.21K","0.95%"
"Dec 08, 2006","13.719","13.850","13.920","13.730","0.16K","-1.02%"
"Dec 07, 2006","13.861","13.525","13.895","13.500","0.09K","1.81%"
"Dec 06, 2006","13.615","13.700","13.810","13.535","0.07K","-1.66%"
"Dec 05, 2006","13.845","14.095","14.140","13.810","0.14K","-1.54%"
"Dec 04, 2006","14.061","14.185","14.185","13.945","0.30K","0.39%"
"Dec 01, 2006","14.006","13.900","14.020","13.800","0.60K","0.58%"
"Nov 30, 2006","13.925","13.550","14.000","13.540","2.10K","2.65%"
"Nov 29, 2006","13.566","13.620","13.805","13.550","15.02K","-0.40%"
"Nov 28, 2006","13.620","13.620","13.620","13.620","-","1.00%"
"Nov 27, 2006","13.485","13.485","13.485","13.485","-","3.49%"
"Nov 24, 2006","13.030","13.030","13.030","13.030","-","0.00%"
"Nov 22, 2006","13.030","13.030","13.030","13.030","0.35K","-0.32%"
"Nov 21, 2006","13.072","13.072","13.072","13.072","0.35K","2.76%"
"Nov 20, 2006","12.721","12.721","12.721","12.721","-","-0.45%"
"Nov 17, 2006","12.779","12.779","12.779","12.779","-","-1.11%"
"Nov 16, 2006","12.922","12.922","12.922","12.922","0.19K","0.04%"
"Nov 15, 2006","12.917","12.917","12.917","12.917","-","0.44%"
"Nov 14, 2006","12.861","12.861","12.861","12.861","-","0.05%"
"Nov 13, 2006","12.855","12.855","12.855","12.855","0.00K","-1.70%"
"Nov 10, 2006","13.077","13.077","13.077","13.077","-","0.51%"
"Nov 09, 2006","13.010","13.010","13.010","13.010","0.00K","4.02%"
"Nov 08, 2006","12.507","12.507","12.507","12.507","0.13K","-0.96%"
"Nov 07, 2006","12.628","12.628","12.628","12.628","-","-0.67%"
"Nov 06, 2006","12.713","12.713","12.713","12.713","-","1.02%"
"Nov 03, 2006","12.585","12.585","12.585","12.585","0.06K","-0.10%"
"Nov 02, 2006","12.598","12.598","12.598","12.598","0.05K","1.46%"
"Nov 01, 2006","12.417","12.417","12.417","12.417","0.21K","1.68%"
"Oct 31, 2006","12.212","12.212","12.212","12.212","-","0.14%"
"Oct 30, 2006","12.195","12.195","12.195","12.195","-","1.50%"
"Oct 27, 2006","12.015","12.015","12.015","12.015","-","-1.27%"
"Oct 26, 2006","12.170","12.170","12.170","12.170","-","2.96%"
"Oct 25, 2006","11.820","11.820","11.820","11.820","0.01K","0.34%"
"Oct 24, 2006","11.780","11.780","11.780","11.780","0.00K","1.55%"
"Oct 23, 2006","11.600","11.600","11.600","11.600","-","-2.44%"
"Oct 20, 2006","11.890","11.890","11.890","11.890","-","-1.61%"
"Oct 19, 2006","12.085","12.085","12.085","12.085","0.14K","2.91%"
"Oct 18, 2006","11.743","11.743","11.743","11.743","-","0.38%"
"Oct 17, 2006","11.698","11.698","11.698","11.698","0.01K","-1.10%"
"Oct 16, 2006","11.828","11.828","11.828","11.828","-","1.98%"
"Oct 13, 2006","11.598","11.598","11.598","11.598","-","2.68%"
"Oct 12, 2006","11.295","11.295","11.295","11.295","-","0.44%"
"Oct 11, 2006","11.245","11.280","11.280","11.280","0.00K","0.99%"
"Oct 10, 2006","11.135","11.135","11.135","11.135","-","-1.72%"
"Oct 09, 2006","11.330","11.330","11.330","11.330","-","2.21%"
"Oct 06, 2006","11.085","11.030","11.030","11.030","0.00K","0.96%"
"Oct 05, 2006","10.980","11.030","11.030","11.030","0.03K","2.57%"
"Oct 04, 2006","10.705","10.705","10.705","10.705","-","-2.28%"
"Oct 03, 2006","10.955","10.955","10.955","10.955","-","-5.15%"
"Oct 02, 2006","11.550","11.550","11.550","11.550","-","0.87%"
"Sep 29, 2006","11.450","11.450","11.450","11.450","-","-1.67%"
"Sep 28, 2006","11.645","11.645","11.645","11.645","-","0.39%"
"Sep 27, 2006","11.600","11.610","11.610","11.600","0.08K","1.80%"
"Sep 26, 2006","11.395","11.300","11.450","11.300","0.05K","1.59%"
"Sep 25, 2006","11.217","11.217","11.217","11.217","-","0.13%"
"Sep 22, 2006","11.202","11.240","11.240","11.240","0.01K","0.58%"
"Sep 21, 2006","11.137","11.000","11.100","10.940","0.02K","1.00%"
"Sep 20, 2006","11.027","11.000","11.000","11.000","0.01K","1.82%"
"Sep 19, 2006","10.830","11.200","11.200","11.200","0.01K","-3.09%"
"Sep 18, 2006","11.175","10.950","11.100","10.840","0.03K","3.86%"
"Sep 15, 2006","10.760","10.815","10.815","10.450","0.07K","-0.69%"
"Sep 14, 2006","10.835","11.280","11.280","10.980","0.02K","-2.26%"
"Sep 13, 2006","11.085","10.980","11.250","10.980","0.04K","0.54%"
"Sep 12, 2006","11.025","11.160","11.310","10.970","0.08K","-0.75%"
"Sep 11, 2006","11.108","11.805","11.805","11.150","0.16K","-8.67%"
"Sep 08, 2006","12.163","12.610","12.610","11.980","0.26K","-3.18%"
"Sep 07, 2006","12.563","13.045","13.045","12.510","0.14K","-3.84%"
"Sep 06, 2006","13.065","12.950","13.220","12.925","0.24K","0.46%"
"Sep 05, 2006","13.005","12.970","13.260","12.915","0.26K","0.39%"
"Sep 01, 2006","12.955","12.870","13.000","12.800","1.59K","0.43%"
"Aug 31, 2006","12.900","12.515","12.930","12.475","2.46K","3.22%"
"Aug 30, 2006","12.498","12.150","12.510","12.150","11.91K","2.93%"
"Aug 29, 2006","12.142","12.142","12.142","12.142","-","1.07%"
"Aug 28, 2006","12.014","12.014","12.014","12.014","-","-2.79%"
"Aug 25, 2006","12.359","12.359","12.359","12.359","0.00K","0.50%"
"Aug 24, 2006","12.297","12.297","12.297","12.297","0.11K","-1.61%"
"Aug 23, 2006","12.498","12.498","12.498","12.498","-","2.07%"
"Aug 22, 2006","12.245","12.245","12.245","12.245","-","-0.65%"
"Aug 21, 2006","12.325","12.325","12.325","12.325","-","2.62%"
"Aug 18, 2006","12.010","12.010","12.010","12.010","0.03K","0.31%"
"Aug 17, 2006","11.973","11.973","11.973","11.973","0.17K","-2.33%"
"Aug 16, 2006","12.259","12.259","12.259","12.259","0.06K","1.68%"
"Aug 15, 2006","12.056","12.056","12.056","12.056","-","-0.59%"
"Aug 14, 2006","12.128","12.128","12.128","12.128","-","2.32%"
"Aug 11, 2006","11.853","11.853","11.853","11.853","0.11K","-1.80%"
"Aug 10, 2006","12.070","12.200","12.200","12.200","0.12K","-3.67%"
"Aug 09, 2006","12.530","12.530","12.530","12.530","-","2.54%"
"Aug 08, 2006","12.220","12.220","12.220","12.220","-","-0.08%"
"Aug 07, 2006","12.230","12.230","12.230","12.230","-","-1.69%"
"Aug 04, 2006","12.440","12.440","12.440","12.440","-","3.28%"
"Aug 03, 2006","12.045","12.045","12.045","12.045","0.11K","-1.29%"
"Aug 02, 2006","12.203","12.203","12.203","12.203","-","4.34%"
